VERSION,5.2,AQUAtalk:V4.42,OS:V6.2,,,,,,,,,,,,,,,
LOGGER TYPE,AQUAlogger 310TYPT5 max50m ,,,,,,,,,,,,,,,,,
LOGGER,2554-327,,,,,,,,,,,,,,,,,
REGIME,,,,,,,,,,,,,,,,,,
REGIME TITLE, Logging Mode, Start At, Burst Mode, Interval, Samples Per Burst, Within Burst Sample Rate, Samples Per Average, Intermittent Logging, Hours per Day, Days per Month, Months per Year,,,,,,,
Sample,30/09/2024 20:12,23,9365511,5.400449,8388479,0.038698,12187128,18.384374,3131960,1.021742,37.562,2304.399902,2034.728357,,0.162548,,4069.456787,
Sample,30/09/2024 20:12,23,9365478,5.400267,8388478,0.038692,12186818,18.387907,3131989,1.021752,37.508003,2304.199951,2034.559346,,0.16273,,4069.118652,
Sample,30/09/2024 20:12,23,9365414,5.399915,8388485,0.038731,12186520,18.391304,3132012,1.021759,37.443001,2302.600098,2033.207054,,0.162873,,4066.414062,
Sample,30/09/2024 20:12,23,9365722,5.401609,8388480,0.038703,12185249,18.405792,3131921,1.021729,37.187,2283.300049,2016.893496,,0.162305,,4033.787109,
Sample,30/09/2024 20:12,23,9365582,5.400839,8388481,0.038709,12185006,18.408562,3131943,1.021737,37.131001,2283.100098,2016.724486,,0.162442,,4033.448975,
Sample,30/09/2024 20:12,23,9365486,5.400311,8388477,0.038687,12184822,18.41066,3131956,1.021741,37.098999,2278.800049,2013.089827,,0.162523,,4026.179688,
Sample,30/09/2024 20:12,23,9365442,5.400069,8388480,0.038703,12184666,18.412438,3131987,1.021751,37.073002,2276.399902,2011.061079,,0.162717,,4022.12207,
Sample,30/09/2024 20:12,23,9365407,5.399877,8388485,0.038731,12184510,18.414217,3131929,1.021732,37.048,2277.399902,2011.906339,,0.162355,,4023.812744,
Sample,30/09/2024 20:12,23,9365709,5.401537,8388481,0.038709,12184582,18.413396,3131982,1.021749,36.841,2268.100098,2004.045587,,0.162686,,4008.091064,
Sample,30/09/2024 20:12,23,9365572,5.400784,8388480,0.038703,12184456,18.414832,3131987,1.021751,36.816002,2264.699951,2001.17158,,0.162717,,4002.343262,
Sample,30/09/2024 20:12,23,9365503,5.400405,8388483,0.03872,12184346,18.416086,3131909,1.021725,36.773998,2262.5,1999.312049,,0.16223,,3998.624023,
Sample,30/09/2024 20:12,23,9365444,5.40008,8388485,0.038731,12184261,18.417056,3131987,1.021751,36.735001,2259.399902,1996.691661,,0.162717,,3993.383301,
Sample,30/09/2024 20:12,23,9365405,5.399866,8388481,0.038709,12184202,18.417728,3131879,1.021716,36.717999,2258.199951,1995.67739,,0.162042,,3991.354736,
Sample,30/09/2024 20:12,23,9365693,5.401449,8388479,0.038698,12183968,18.420396,3131939,1.021735,36.529999,2250.399902,1989.084322,,0.162417,,3978.168701,
Sample,30/09/2024 20:12,23,9365546,5.400641,8388476,0.038681,12183827,18.422004,3131874,1.021714,36.517998,2248.199951,1987.224791,,0.162011,,3974.449463,
Sample,30/09/2024 20:12,23,9365486,5.400311,8388483,0.03872,12183746,18.422927,3131848,1.021705,36.487999,2246.199951,1985.534271,,0.161848,,3971.068604,
Sample,30/09/2024 20:12,23,9365427,5.399987,8388479,0.038698,12183707,18.423372,3131878,1.021715,36.459,2246.600098,1985.872499,,0.162036,,3971.745117,
Sample,30/09/2024 20:12,23,9365387,5.399767,8388476,0.038681,12183689,18.423577,3131830,1.021699,36.413998,2245.5,1984.942631,,0.161736,,3969.885254,
Sample,30/09/2024 20:13,23,9365669,5.401317,8388480,0.038703,12183682,18.423657,3131956,1.021741,36.246002,2241.199951,1981.307972,,0.162523,,3962.615967,
Sample,30/09/2024 20:13,23,9365531,5.400559,8388482,0.038714,12183709,18.423349,3131914,1.021727,36.213997,2240.300049,1980.54732,,0.162261,,3961.094727,
Sample,30/09/2024 20:13,23,9365461,5.400174,8388483,0.03872,12183738,18.423018,3131963,1.021743,36.174999,2242.899902,1982.744872,,0.162567,,3965.489746,
Sample,30/09/2024 20:13,23,9365415,5.399921,8388479,0.038698,12183718,18.423246,3131832,1.0217,36.126999,2244.699951,1984.266381,,0.161748,,3968.532715,
Sample,30/09/2024 20:13,23,9365381,5.399734,8388479,0.038698,12183709,18.423349,3131976,1.021747,36.088001,2243,1982.829481,,0.162648,,3965.658936,
Sample,30/09/2024 20:13,23,9365668,5.401312,8388483,0.03872,12183814,18.422152,3131890,1.021719,35.941002,2259.899902,1997.114291,,0.162111,,3994.228516,
Sample,30/09/2024 20:13,23,9365526,5.400531,8388480,0.038703,12183851,18.42173,3131923,1.02173,35.898003,2259.100098,1996.438248,,0.162317,,3992.876465,
Sample,30/09/2024 20:13,23,9365441,5.400064,8388480,0.038703,12183915,18.421,3131900,1.021722,35.886002,2263.600098,2000.241917,,0.162173,,4000.483887,
Sample,30/09/2024 20:13,23,9365392,5.399794,8388479,0.038698,12184024,18.419758,3131847,1.021705,35.873001,2267.300049,2003.369338,,0.161842,,4006.73877,
Sample,30/09/2024 20:13,23,9365356,5.399596,8388478,0.038692,12184156,18.418253,3131891,1.02172,35.851002,2269.100098,2004.890847,,0.162117,,4009.781738,
Sample,30/09/2024 20:13,23,9365647,5.401196,8388482,0.038714,12185164,18.406761,3132006,1.021757,35.786999,2284.699951,2018.076778,,0.162836,,4036.153564,
Sample,30/09/2024 20:13,23,9365497,5.400372,8388483,0.03872,12185201,18.406339,3131956,1.021741,35.796001,2282.699951,2016.386258,,0.162523,,4032.772461,
Sample,30/09/2024 20:13,23,9365445,5.400086,8388478,0.038692,12185240,18.405895,3131825,1.021698,35.790001,2284.199951,2017.654148,,0.161704,,4035.30835,
Sample,30/09/2024 20:13,23,9365387,5.399767,8388481,0.038709,12185265,18.40561,3131917,1.021728,35.775002,2283.100098,2016.724486,,0.16228,,4033.448975,
Sample,30/09/2024 20:13,23,9365358,5.399607,8388480,0.038703,12185305,18.405154,3131906,1.021724,35.777,2284.600098,2017.992375,,0.162211,,4035.984863,
Sample,30/09/2024 20:13,23,9365645,5.401185,8388478,0.038692,12185591,18.401893,3131968,1.021745,35.753998,2281.800049,2015.625606,,0.162598,,4031.251221,
Sample,30/09/2024 20:13,23,9365490,5.400333,8388479,0.038698,12185607,18.401711,3132077,1.021781,35.728001,2284.300049,2017.738756,,0.163279,,4035.477539,
Sample,30/09/2024 20:13,23,9365421,5.399954,8388481,0.038709,12185677,18.400913,3132078,1.021781,35.726997,2282.300049,2016.048236,,0.163286,,4032.096436,
Sample,30/09/2024 20:13,23,9365361,5.399624,8388483,0.03872,12185766,18.399899,3131955,1.021741,35.716,2282.5,2016.217247,,0.162517,,4032.43457,
Sample,30/09/2024 20:13,23,9365315,5.399371,8388475,0.038676,12185840,18.399055,3131966,1.021744,35.700001,2282.399902,2016.132639,,0.162586,,4032.265381,
Sample,30/09/2024 20:13,23,9365611,5.400998,8388484,0.038725,12185052,18.408038,3131891,1.02172,36.028,2286.399902,2019.513678,,0.162117,,4039.027344,
Sample,30/09/2024 20:13,23,9365484,5.4003,8388481,0.038709,12184641,18.412723,3131845,1.021704,36.002998,2284.399902,2017.823158,,0.16183,,4035.64624,
Sample,30/09/2024 20:13,23,9366294,5.404753,8388480,0.038703,12182781,18.433929,3132266,1.021843,559.450012,151.5,460.048867,,0.16446,,920.097717,
Sample,30/09/2024 20:13,23,9365449,5.400108,8388480,0.038703,12048510,19.973737,3131910,1.021726,48.877003,2503.5,2203.019686,,0.162236,,4406.039551,
Sample,30/09/2024 20:13,23,9365374,5.399695,8388483,0.03872,11963330,20.96105,3132094,1.021786,48.693001,2375.199951,2094.572799,,0.163386,,4189.145508,
Sample,30/09/2024 20:13,23,9365630,5.401103,8388479,0.038698,11942972,21.198385,3132439,1.0219,40.521004,2307.899902,2037.686766,,0.16554,,4075.373535,
Sample,30/09/2024 20:13,23,9365484,5.4003,8388479,0.038698,11950208,21.113963,3132560,1.021939,40.507,2309.699951,2039.208275,,0.166295,,4078.416504,
Sample,30/09/2024 20:13,23,9365428,5.399992,8388479,0.038698,11957164,21.032875,3132508,1.021922,40.556,2313,2041.997674,,0.165971,,4083.995361,
Sample,30/09/2024 20:13,23,9365366,5.399651,8388478,0.038692,11963595,20.957964,3132580,1.021946,40.866997,2324.600098,2051.802772,,0.16642,,4103.605469,
Sample,30/09/2024 20:13,23,9365339,5.399503,8388473,0.038665,11970280,20.880151,3132625,1.021961,41.322002,2360.399902,2082.062911,,0.166701,,4164.125977,
Sample,30/09/2024 20:14,23,9365609,5.400987,8388481,0.038709,12006684,20.457421,3132775,1.02201,41.051003,2320.600098,2048.421732,,0.167636,,4096.843262,
Sample,30/09/2024 20:14,23,9365468,5.400212,8388485,0.038731,12010735,20.410482,3132764,1.022006,41.049999,2316.600098,2045.040692,,0.167568,,4090.081299,
Sample,30/09/2024 20:14,23,9365415,5.399921,8388481,0.038709,12014315,20.369018,3132774,1.02201,40.875999,2314.899902,2043.603586,,0.16763,,4087.207275,
Sample,30/09/2024 20:14,23,9365362,5.399629,8388476,0.038681,12017600,20.330984,3132684,1.02198,40.553997,2313,2041.997674,,0.167069,,4083.995361,
Sample,30/09/2024 20:14,23,9365321,5.399404,8388481,0.038709,12020691,20.295208,3132672,1.021976,40.359001,2312,2041.152414,,0.166994,,4082.304932,
Sample,30/09/2024 20:14,23,9365594,5.400905,8388481,0.038709,12036319,20.114502,3132835,1.02203,40.683998,2306.899902,2036.841506,,0.16801,,4073.683105,
Sample,30/09/2024 20:14,23,9365450,5.400113,8388479,0.038698,12038421,20.090219,3132752,1.022002,40.874001,2315.399902,2044.026215,,0.167493,,4088.05249,
Sample,30/09/2024 20:14,23,9365380,5.399728,8388481,0.038709,12040490,20.066322,3132794,1.022016,41.061001,2330.5,2056.789723,,0.167755,,4113.57959,
Sample,30/09/2024 20:14,23,9365332,5.399465,8388483,0.03872,12042511,20.042984,3132810,1.022022,41.161003,2334.100098,2059.832741,,0.167855,,4119.665527,
Sample,30/09/2024 20:14,23,9365297,5.399272,8388478,0.038692,12044520,20.019789,3132845,1.022033,41.133999,2338,2063.129172,,0.168073,,4126.258301,
Sample,30/09/2024 20:14,23,9365582,5.400839,8388478,0.038692,12059058,19.852082,3130841,1.021374,0.0938,2142.5,1897.88086,,0.155544,,3795.761719,
Sample,30/09/2024 20:14,23,9365428,5.399992,8388479,0.038698,12067195,19.75832,3130977,1.021419,0.0521,2139,1894.922451,,0.156397,,3789.844971,
Sample,30/09/2024 20:14,23,9365353,5.39958,8388482,0.038714,12072619,19.695861,3130653,1.021313,0.0787,2139,1894.922451,,0.154365,,3789.844971,
Sample,30/09/2024 20:14,23,9365316,5.399377,8388476,0.038681,12076807,19.647657,3131010,1.02143,0.1598,2138.800049,1894.75344,,0.156603,,3789.506836,
Sample,30/09/2024 20:14,23,9365289,5.399228,8388481,0.038709,12083857,19.566555,3133867,1.022369,0.2332,2141.699951,1897.204611,,0.174436,,3794.40918,
Sample,30/09/2024 20:14,23,9365564,5.40074,8388480,0.038703,12120306,19.148096,3131602,1.021625,1.5621,2175.399902,1925.689829,,0.16031,,3851.379639,
Sample,30/09/2024 20:14,23,9365421,5.399954,8388481,0.038709,12124888,19.095589,3130895,1.021392,368.049988,3602.100098,3131.6223,,0.155883,,6263.244629,
Sample,30/09/2024 20:14,23,9366243,5.404473,8388480,0.038703,12129451,19.043321,3130410,1.021233,203.529999,1036.5,167.360157,,0.152841,,334.720306,
Sample,30/09/2024 20:14,23,9365321,5.399404,8388478,0.038692,12134139,18.989643,3131242,1.021506,0.6715,2151.899902,1905.826221,,0.158057,,3811.652344,
Sample,30/09/2024 20:14,23,9365259,5.399063,8388475,0.038676,12139041,18.933537,3131440,1.021571,0.3572,2140.100098,1895.852319,,0.159296,,3791.70459,
Sample,30/09/2024 20:14,23,9365556,5.400696,8388482,0.038714,12152304,18.781853,3132181,1.021815,0.1539,2134,1890.696151,,0.163929,,3781.392334,
Sample,30/09/2024 20:14,23,9365405,5.399866,8388482,0.038714,12153295,18.770526,3132863,1.022039,0.6354,2132.399902,1889.343653,,0.168185,,3778.687256,
Sample,30/09/2024 20:14,23,9365342,5.399519,8388478,0.038692,12153836,18.764343,3132902,1.022052,1.0748,2133.600098,1890.35813,,0.168428,,3780.716309,
Sample,30/09/2024 20:14,23,9365274,5.399146,8388477,0.038687,12153625,18.766755,3132288,1.02185,1.1438,2135.199951,1891.710422,,0.164597,,3783.420898,
Sample,30/09/2024 20:14,23,9365239,5.398953,8388478,0.038692,12153058,18.773235,3131477,1.021583,0.1818,2134,1890.696151,,0.159528,,3781.392334,
Sample,30/09/2024 20:14,23,9365587,5.400866,8388480,0.038703,12152391,18.780859,3132696,1.021984,108.419998,11322,9656.944157,,0.167144,,19313.88867,
Sample,30/09/2024 20:14,23,9365406,5.399871,8388478,0.038692,12151212,18.794336,3132609,1.021955,216.630005,10296,8789.707495,,0.166601,,17579.41406,
Sample,30/09/2024 20:14,23,9366448,5.4056,8388483,0.03872,12149977,18.808454,3132525,1.021928,845.970032,6501.299805,5582.199569,,0.166077,,11164.39941,
Sample,30/09/2024 20:14,23,9365517,5.400482,8388484,0.038725,12148762,18.822345,3130983,1.021421,6.439101,2558.600098,2249.593589,,0.156434,,4499.187012,
Sample,30/09/2024 20:14,23,9365295,5.399261,8388480,0.038703,12148923,18.820504,3130836,1.021373,0.0477,2292.199951,2024.416227,,0.155513,,4048.83252,
Sample,30/09/2024 20:15,23,9365533,5.40057,8388482,0.038714,12153220,18.771384,3130778,1.021354,0.2737,2203.300049,1949.272704,,0.155149,,3898.54541,
Sample,30/09/2024 20:15,23,9365404,5.39986,8388479,0.038698,12153969,18.762823,3131037,1.021439,0.7732,2197.899902,1944.708177,,0.156773,,3889.41626,
Sample,30/09/2024 20:15,23,9365340,5.399509,8388479,0.038698,12154965,18.751441,3131072,1.02145,1.5668,2194.699951,1942.003386,,0.156992,,3884.006836,
Sample,30/09/2024 20:15,23,9365281,5.399184,8388479,0.038698,12155648,18.743636,3130814,1.021366,1.3935,2188.100098,1936.424795,,0.155375,,3872.849609,
Sample,30/09/2024 20:15,23,9365226,5.398882,8388484,0.038725,12156538,18.733466,3130898,1.021393,0.7887,2182.100098,1931.353235,,0.155901,,3862.706543,
Sample,30/09/2024 20:15,23,9365518,5.400487,8388476,0.038681,12159383,18.700963,3131662,1.021644,1.0385,2172.100098,1922.900636,,0.160685,,3845.80127,
Sample,30/09/2024 20:15,23,9365380,5.399728,8388486,0.038736,12159952,18.694463,3131845,1.021704,1.0571,2171.5,1922.393398,,0.16183,,3844.786865,
Sample,30/09/2024 20:15,23,9365306,5.399322,8388478,0.038692,12159939,18.694611,3131680,1.02165,1.2127,2171.899902,1922.731419,,0.160798,,3845.462891,
Sample,30/09/2024 20:15,23,9365247,5.398997,8388484,0.038725,12159590,18.698598,3131844,1.021704,1.2377,2171.399902,1922.308789,,0.161823,,3844.617676,
Sample,30/09/2024 20:15,23,9365216,5.398827,8388483,0.03872,12158892,18.706572,3131759,1.021676,1.6082,2166.199951,1917.913479,,0.161292,,3835.826904,
Sample,30/09/2024 20:15,23,9365505,5.400416,8388485,0.038731,12156424,18.734769,3131652,1.021641,0.1376,2132.199951,1889.174642,,0.160623,,3778.349365,
Sample,30/09/2024 20:15,23,9365360,5.399618,8388485,0.038731,12156702,18.731592,3131970,1.021745,0.085,2136.199951,1892.555682,,0.162611,,3785.111328,
Sample,30/09/2024 20:15,23,9365294,5.399256,8388479,0.038698,12156934,18.728942,3131725,1.021665,0.0905,2136.199951,1892.555682,,0.161079,,3785.111328,
Sample,30/09/2024 20:15,23,9365260,5.399069,8388482,0.038714,12157108,18.726954,3131850,1.021706,0.0764,2139,1894.922451,,0.161861,,3789.844971,
Sample,30/09/2024 20:15,23,9365199,5.398733,8388480,0.038703,12157773,18.719356,3132060,1.021775,0.0779,2135.300049,1891.79503,,0.163173,,3783.590088,
Sample,30/09/2024 20:15,23,9365488,5.400322,8388479,0.038698,12163943,18.648881,3132866,1.02204,0.0406,2120.100098,1878.947121,,0.168204,,3757.894287,
Sample,30/09/2024 20:15,23,9365342,5.399519,8388479,0.038698,12166034,18.625006,3133808,1.022349,0.0431,2118.600098,1877.679231,,0.174069,,3755.358398,
Sample,30/09/2024 20:15,23,9365276,5.399157,8388479,0.038698,12167454,18.608794,3133961,1.0224,0.0498,2114.600098,1874.298192,,0.17502,,3748.596436,
Sample,30/09/2024 20:15,23,9365213,5.39881,8388480,0.038703,12167836,18.604433,3133012,1.022088,0.0568,2112.399902,1872.438455,,0.169114,,3744.876953,
Sample,30/09/2024 20:15,23,9363783,5.390948,8388481,0.038709,12168636,18.595301,3132523,1.021927,0.0838,2110.100098,1870.494522,,0.166064,,3740.989014,
Sample,30/09/2024 20:15,23,9363035,5.386836,8388484,0.038725,12172563,18.550482,3132876,1.022043,0.0301,2092.100098,1855.279844,,0.168266,,3710.55957,
Sample,30/09/2024 20:15,23,9362924,5.386226,8388478,0.038692,12172766,18.548166,3132773,1.022009,0.0339,2092.100098,1855.279844,,0.167624,,3710.55957,
Sample,30/09/2024 20:15,23,9362874,5.385951,8388481,0.038709,12172541,18.550733,3132897,1.02205,0.0314,2094.199951,1857.054766,,0.168397,,3714.109619,
Sample,30/09/2024 20:15,23,9362782,5.385445,8388484,0.038725,12172004,18.556861,3132741,1.021999,0.0368,2093.5,1856.463125,,0.167424,,3712.92627,
Sample,30/09/2024 20:15,23,9362727,5.385143,8388477,0.038687,12171397,18.563788,3132853,1.022036,0.033,2091,1854.349975,,0.168123,,3708.699951,
Sample,30/09/2024 20:15,23,9362632,5.38462,8388482,0.038714,12169218,18.588658,3132807,1.022021,0.0365,2086.600098,1850.630914,,0.167836,,3701.261719,
Sample,30/09/2024 20:15,23,9362554,5.384191,8388482,0.038714,12168851,18.592847,3132720,1.021992,0.0288,2088,1851.814196,,0.167293,,3703.628418,
Sample,30/09/2024 20:15,23,9362510,5.38395,8388474,0.03867,12168590,18.595826,3131868,1.021712,1.2823,2126,1883.934072,,0.161973,,3767.868164,
Sample,30/09/2024 20:15,23,9362426,5.383488,8388480,0.038703,12169367,18.586957,3131407,1.02156,4.608,2220.300049,1963.642122,,0.15909,,3927.28418,
Sample,30/09/2024 20:15,23,9362352,5.383081,8388482,0.038714,12169595,18.584355,3131704,1.021658,4.6251,2217.199951,1961.021734,,0.160948,,3922.043457,
Sample,30/09/2024 20:16,23,9364670,5.395825,8388478,0.038692,12169219,18.588646,3132180,1.021814,3.7218,2228.5,1970.573212,,0.163923,,3941.146484,
Sample,30/09/2024 20:16,23,9364560,5.39522,8388477,0.038687,12168677,18.594833,3132475,1.021911,3.5145,2218.300049,1961.951603,,0.165765,,3923.90332,
Sample,30/09/2024 20:16,23,9364532,5.395066,8388482,0.038714,12168286,18.599296,3132067,1.021777,3.6928,2229.300049,1971.249461,,0.163217,,3942.499023,
Sample,30/09/2024 20:16,23,9364513,5.394962,8388485,0.038731,12167890,18.603817,3132162,1.021809,3.3984,2218.800049,1962.374232,,0.16381,,3924.748535,
Sample,30/09/2024 20:16,23,9364503,5.394907,8388482,0.038714,12167606,18.607059,3132165,1.02181,3.5865,2225.399902,1967.952824,,0.163829,,3935.905762,
Sample,30/09/2024 20:16,23,9363659,5.390267,8388479,0.038698,12171330,18.564553,3132054,1.021773,1.0451,2136.199951,1892.555682,,0.163136,,3785.111328,
Sample,30/09/2024 20:16,23,9362839,5.385758,8388479,0.038698,12171782,18.559395,3131143,1.021474,0.7603,2116.699951,1876.073114,,0.157437,,3752.14624,
Sample,30/09/2024 20:16,23,9362703,5.385011,8388478,0.038692,12172165,18.555024,3131342,1.021539,0.9631,2126,1883.934072,,0.158683,,3767.868164,
Sample,30/09/2024 20:16,23,9362593,5.384406,8388481,0.038709,12172573,18.550368,3131358,1.021544,1.0034,2131.600098,1888.66761,,0.158783,,3777.335205,
Sample,30/09/2024 20:16,23,9362485,5.383812,8388478,0.038692,12173008,18.545404,3132239,1.021834,2.1215,2188.5,1936.762816,,0.164291,,3873.525635,
Sample,30/09/2024 20:16,23,9362362,5.383136,8388482,0.038714,12173169,18.543567,3132771,1.022009,140.430008,2834.5,2482.800715,,0.167611,,4965.601562,
Sample,30/09/2024 20:16,23,9362298,5.382784,8388479,0.038698,12172599,18.550071,3132762,1.022006,328.029999,3203.100098,2794.363598,,0.167555,,5588.727051,
Sample,30/09/2024 20:16,23,9362208,5.382289,8388482,0.038714,12172620,18.549832,3132602,1.021953,0.1485,2095.300049,1857.984634,,0.166557,,3715.969238,
Sample,30/09/2024 20:16,23,9362114,5.381772,8388481,0.038709,12173972,18.534405,3132872,1.022042,9.9991,2240.899902,1981.054353,,0.168241,,3962.108643,
Sample,30/09/2024 20:16,23,9362076,5.381563,8388482,0.038714,12174865,18.524216,3132902,1.022052,10.027,2240.100098,1980.37831,,0.168428,,3960.756592,
Sample,30/09/2024 20:16,23,9362055,5.381448,8388479,0.038698,12172969,18.545849,3133027,1.022093,10.103,2237.399902,1978.095943,,0.169207,,3956.191895,
Sample,30/09/2024 20:16,23,9361969,5.380975,8388485,0.038731,12172655,18.549432,3132863,1.022039,10.108,2235.600098,1976.57464,,0.168185,,3953.14917,
Sample,30/09/2024 20:16,23,9361919,5.3807,8388482,0.038714,12172116,18.555583,3132739,1.021998,10.12,2235.5,1976.490032,,0.167412,,3952.97998,
Sample,30/09/2024 20:16,23,9361860,5.380376,8388480,0.038703,12171731,18.559977,3132828,1.022027,10.125,2234.800049,1975.898391,,0.167967,,3951.796875,
Sample,30/09/2024 20:16,23,9361802,5.380057,8388484,0.038725,12171921,18.557808,3132820,1.022025,10.131,2235.800049,1976.743651,,0.167917,,3953.487305,
